sample_id,split,candidate_type,question_key,metric,language,subject,gold_label,score_model_pred,risk_model_pred,score_risk_gap,question_preview,answer_preview,rubric_preview,manual_should_flag,manual_final_action,manual_failure_type,manual_score_cap,manual_label_conflict,manual_notes
db816a09fb7cfdb32bed4a76608be689dd48cfcf,train,train_clean_high_controls,3f583749c39a53d68120dd4302b4c6888f5dd6d7,Basic Factual Accuracy,zh,Physics,5,5,5,0,"学科:物理学 学制级别:博士 问题：在广义相对论的框架下，以下哪种情况最有可能导致时空奇点的出现？ A) 电磁场的存在 B) 大质量恒星的核心塌缩 C) 宇宙学常数为零 D) 低能粒子在真空中的运动 .请根据问题生成对应的答案。""答案"":,以json格式返回","```json { ""答案"": ""B) 大质量恒星的核心塌缩"" } ``` 在广义相对论的框架下，大质量恒星的核心塌缩（选项B）是导致时空奇点出现的一个常见且被广泛接受的情景。当一个足够大的恒星耗尽其核心燃料并无法通过核聚变产生的压力来对抗自身引力时，它会发生塌缩，最终可能形成黑洞，而在黑洞中心就存在一个理论上的奇点，那里的密度被认为无限大，时空曲率也变得无穷大。其他选项描述的情况并不直接与广义相对论中预测的奇点形成相关联。","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
55db4d64628e45349540e63c18c7c6d634553e1e,train,train_clean_high_controls,a14dd4244f84330a2a60fd7f7cbd5a3786581d31,Basic Factual Accuracy,zh,Psychology,5,5,4,1,"知识点：社会认同理论 请根据这个知识点给出""教学素材"":教学素材需要包括教学目标、重点难点、课堂活动设计等,以json格式返回","```json { ""教学目标"": { ""知识目标"": ""理解社会认同理论的基本概念和主要观点。"", ""能力目标"": ""能够分析不同情境下个体如何通过社会认同来形成自我概念。"", ""情感目标"": ""培养学生对社会现象的好奇心，鼓励学生思考个人与群体的关系。"" }, ""重点难点"": { ""重点"": ""1. 社会认同理论的核心概念：社会身份、群体间差异、群体内相似性。\n2. 分析社会认同如何影响个体的行为和态度。"", ""难点"": ""理解社会认同理论在不同情境下的应用，以及其对个体心理的影响机制。"" }, ""课堂...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
100e813982b467f5770d45f1dbb6d52cb1f35600,train,train_clean_high_controls,9426bf1d616524f16d24c48a39d88230ad85d87d,Basic Factual Accuracy,zh,Public Administration,4,5,5,0,"知识点：公共管理中的决策过程 请根据这个知识点给出""教学素材"":教学素材需要包括教学目标、重点难点、课堂活动设计等,以json格式返回","```json { ""教学素材"": { ""课程名称"": ""公共管理中的决策过程"", ""教学目标"": [ ""理解公共管理领域内决策过程的基本概念和重要性。"", ""掌握公共部门决策过程中常用的方法和技术。"", ""能够分析实际案例，识别其中的关键决策点及影响因素。"", ""培养批判性思维能力，学会从多角度评估公共政策的效果。"", ""增强团队合作与沟通技巧，在模拟决策环境中发挥作用。"" ], ""重点难点"": { ""重点"": [ ""决策理论及其在公共管理中的应用。"", ""利益相关者分析方法。"", ""风险管理和不确定性处理...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
c676794ae67ff27696aa2b485a4e13fe370f6d32,train,train_clean_high_controls,00390e119f0cc1f62aa2726f07ddfc3fd9bcb599,Basic Factual Accuracy,zh,Theoretical Economics,5,5,5,0,"知识点：市场结构与垄断竞争 请根据这个知识点给出""教学素材"":教学素材需要包括教学目标、重点难点、课堂活动设计等,以json格式返回","```json { ""教学素材"": { ""教学目标"": [ ""理解市场结构的基本概念及其分类。"", ""掌握垄断竞争市场的特征及形成原因。"", ""能够分析垄断竞争市场中的企业行为和策略。"", ""了解垄断竞争对经济效率的影响，以及政府如何干预以促进公平竞争。"" ], ""重点难点"": { ""重点"": [ ""区分不同类型的市场结构（完全竞争、垄断、寡头垄断、垄断竞争）。"", ""深入理解垄断竞争市场的特点：产品差异化、进入壁垒低等。"", ""学习企业在垄断竞争市场下的定价策略与非价格竞争手段。"" ], ""难点"": [ ""...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",,,,,,
2125938da47bed2731aea15e4efaf92bf6e0d62b,train,train_clean_high_controls,e2b4ff890c3f248c79d4a3ec0079511a5a269c6d,"Clarity, Simplicity & Inspiration",en,Aquaculture,5,5,5,0,"Knowledge Point: Advanced Recirculating Aquaculture Systems (RAS) Design and Management Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity desig...","```json { ""teaching_materials"": { ""teaching_objectives"": [ ""Understand the fundamental principles and components of Advanced Recirculating Aquaculture Systems (RAS)."", ""Develop skills to design RAS with a focus on water quality management, energy efficiency...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
1b17e1191f41b7b474b214b1d6fc6804b215762d,train,train_clean_high_controls,7d31b9d0eef59066afff9ba848a799e2668bbed2,"Clarity, Simplicity & Inspiration",en,Basic Medicine,4,4,4,0,Subject:Basic Medicine Education Level:Master Knowledge Point:The renin-angiotensin-aldosterone system (RAAS) plays a crucial role in regulating blood pressure and fluid balance in the body. Question Type:Single Choice .Generate a corresponding question bas...,"```json { ""Question"": ""Which of the following hormones is NOT directly involved in the renin-angiotensin-aldosterone system (RAAS)?"", ""Provided Reasoning"": ""This question tests the understanding of the components of the RAAS at the master's level. The stude...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
c68cf746b3540e731f2ed50d13cc379d7b771da6,train,train_clean_high_controls,ffed2f3bb93a32c1cf81521951774f896b3283f4,"Clarity, Simplicity & Inspiration",en,Biology,4,4,4,0,"Question: Which part of the plant is responsible for photosynthesis? A) Roots B) Stems C) Leaves D) Flowers Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""reasoning"": ""Photosynthesis is the process by which plants convert light energy into chemical energy. It primarily occurs in the chloroplasts of plant cells, which are found predominantly in the leaves. Leaves have a high concentration of chlorophyll, th...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
f4b363edd0d8160fed0abd9f53123d1ce180cd27,train,train_clean_high_controls,a05fd196db01a4397d849484b969f6bf2f5c0712,"Clarity, Simplicity & Inspiration",en,Chemistry,4,4,4,0,"Knowledge Point: Thermodynamics in Chemical Reactions Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","```json { ""TeachingMaterials"": { ""TeachingObjectives"": [ ""Understand the basic principles of thermodynamics in chemical reactions."", ""Learn to apply the first and second laws of thermodynamics to chemical processes."", ""Calculate enthalpy, entropy, and Gibbs...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
85b09859b3995d1a991cda612f998f0904f10f74,train,train_clean_high_controls,7f281c5d001646c5cd068f561302e9f2c1b03a4e,"Clarity, Simplicity & Inspiration",en,Chinese,4,4,4,0,"Question: Which Chinese dynasty is known for the construction of the majority of the Great Wall of China as it stands today? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""To determine which Chinese dynasty is known for the construction of the majority of the Great Wall of China as it stands today, we need to consider the historical context and the periods during which significant construction...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
269aa48780ec4ef4dbb9d78cc208a2d5900b604e,train,train_clean_high_controls,e8d93a13ed675a8345513b981af0583044d0c9d6,"Clarity, Simplicity & Inspiration",en,Clinical Medicine,4,4,4,0,"Knowledge Point: Mechanisms of Drug Resistance in Cancer Therapy Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","```json { ""teachingMaterials"": { ""knowledgePoint"": ""Mechanisms of Drug Resistance in Cancer Therapy"", ""teachingObjectives"": [ ""Understand the various mechanisms by which cancer cells develop resistance to chemotherapy and targeted therapies."", ""Identify com...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can...",,,,,,
